Title,Date,Blurb
Puerto Rican dog killed in Philadelphia fire survived 2 hurricanes,"Thursday, Oct 26, 2017, by The Associated Press","PHILADELPHIA — A Philadelphia animal shelter says one of two dogs killed when a restaurant fire spread to a pet store had recently arrived from Puerto Rico after surviving two hurricanes. Saved Me, a no-kill shelter, says in a Facebook post that Yogi was around 4 years old. The shepherd ..."
Belle Vernon Reality Tour offers close look at 'nightmare' of drug abuse,"Saturday, Aug 29, 2015, by Chris Buckley","The enormity of the drug epidemic hit home for Celeste Trilli Palamara when her son came to her with a plea. 'He came to me when he was in trouble,' Trilli Palamara said. 'He said, 'Mom, I need help.' 'He's been in and out of rehab numerous times. It's a ..."
Drug death charge nets mixed results,"Saturday, Dec 30, 2017, by Debra Erdley",Pennsylvania district attorneys have netted mixed results pressing charges under Pennsylvania's 2011 law that made drug delivery resulting in death the equivalent of a third-degree homicide. The Times-Tribune of Scranton reported that an analysis of state court records through Sept. 30 showed prosecutors statewide filed 317 cases of drug delivery ...
Mon City seeks money from gaming,"Thursday, Sep 10, 2015, by Rick Bruni Jr.",Monongahela Council on Wednesday unanimously agreed to seek money for a pair of projects – one aesthetic and one recreation. Council will apply for Washington County Local Share Account money for a facade restoration program for businesses and installation of a handicap-accessible boat launch at the Noble J. Dick Aquatorium. ...
4 Mon Valley residents arrested as part of alleged drug ring bust,"Thursday, May 30, 2013, by Chris Buckley","Four Valley residents were among 13 arrested as a part of a multi-county prescription pill ring that operated out of Washington County. The investigation was initiated by state police Trooper Marty Gonglik and involved investigators from the Drug Enforcement Agency, FBI, Pennsylvania Attorney General's Office, the District Attorney's Drug Task ..."
VIDEO: 4 perspectives from the front lines of the battle against opioids,"Thursday, Oct 26, 2017, by Andrew Russell",Healthcare workers from across the country visited Duquesne University for The McGinley-Rice Symposium on Thursday. This year's topic is The Face of the Person with an Addiction. Here are four perspectives from the front lines of this issue. ...
Text of President Trump's State of the Union address,"Wednesday, Jan 31, 2018, by The Associated Press","Text of President Trump's State of the Union address, as provided by Federal News Service: Mr. Speaker, Mr. Vice President, Members of Congress, first lady of the United States, and my fellow Americans, less than one year has passed since I first stood at this podium in this majestic chamber ..."
Coal Center woman facing more drug charges,"Thursday, Feb 19, 2015, by Stacy Wolford","A Coal Center woman on probation for drug violations is back in jail after she allegedly hid a bottle of prescription pills in a body cavity. Misty L. Shider, 36, of Pike Run Road, was arrested by Donora police after she allegedly improperly parked her vehicle in front of the ..."
9-month probe leads to major heroin bust in McKeesport,"Saturday, Oct 25, 2014, by Jennifer R. Vertullo","Authorities recovered approximately $10,000 worth of suspected heroin in a Friday morning drug bust in McKeesport. Delray Singleton, 21, of McKeesport is charged with possession of narcotics, possession with intent to deliver and possession of drug paraphernalia. Singleton was the subject of a nine-month investigation by McKeesport and White Oak ..."
Philadelphia closes encampments filled by people addicted to heroin,"Wednesday, May 30, 2018, by The Associated Press","PHILADELPHIA — Jason Carmine moved to Philadelphia from Delaware when he was offered a job in the landscaping business. But within two weeks, he found himself unemployed with nowhere to go. He and his father, Kevin, huddled beneath a bridge in Philadelphia, sheltering with other people who, like them, were ..."
Found painting a work of art by Modigliani or an artful hoax?,"Saturday, Jun 18, 2016, by The Associated Press","ROME — It's a story almost too fantastical to be true: A flea market dealer finds a painting near a subway trash bin, submits it to laboratory analysis and emerges convinced he has a Modigliani. No one would believe it, given the modernist master is one of the most forged ..."
Pennsylvania Gov. Tom Wolf announces $26M grant to fight opioids,"Wednesday, Apr 25, 2018, by Matthew Medsger","Gov. Tom Wolf announced Wednesday that the state has been granted $26.2 million to help in the fight against opioids. Known as a State Targeted Response to the Opioid Crisis Grant and issued through the federal 21st Century Cures Act, this is the second year in a row that the ..."
Cops nab 4 in Monessen drug hangout,"Saturday, Aug 29, 2015, by Stacy Wolford",Four Mon Valley residents were arrested at a Monessen house police described as a place drug users go to get high. The Monessen police investigation also led to the 1327 Nash Ave. residence being condemned and an arrest in a burglary at a city pharmacy. Police Lt. James Smith said ...
Think before you ink: Tattoo removal a $27M annual business,"Wednesday, Aug 27, 2014, by Aaron Aupperlee","Alexis Hancharik hopes to have her divorce finalized by the end of the month. But the tattoo of her husband's name scrawled between her shoulder blades will take a bit longer to disappear. 'No more names,' Hancharik, 34, of Jefferson Hills said. Tattoo removal clinics around Pittsburgh have erased many ..."
Mon City drug sweep nets 10 arrests,"Wednesday, Apr 08, 2015, by Chris Buckley","Monongahela police conducted a sweep early Tuesday, arresting eight suspects on a variety of drug-related charges. The biggest catch occurred when city police arrested a couple that allegedly was in possession of a bundle of heroin. Michelle Grcich, 30, and Henry Harrison Mock III, 42, both of Cuff Street, Monongahela, ..."
Sounding off: Arm teachers? No way,"Saturday, Mar 17, 2018, by Letter to the Editor","Arm teachers Are you kidding It's not enough that teachers must raise their students and teach them right from wrong, something parents should be doing, as they give them an education Now teachers must go to war to protect our kids. There is something very wrong here. President Trump said ..."
"Washington DA: Unified effort vital to battle prescription drug, heroin abuse","Friday, Feb 14, 2014, by Rick Bruni Jr.","As Washington County District Attorney Gene Vittone spoke Thursday, more than a dozen law enforcement officers stood stoically behind him. The message was clear: A unified effort is vital to battle a prescription drug and heroin problem that is plaguing the county. During a press conference in the Washington County ..."
Pennsylvania activists call for needle exchanges during opioid epidemic,"Friday, Jan 12, 2018, by Debra Erdley","A statewide group of public health activists Friday called on Pennsylvania lawmakers to expand their reaction to the opioid epidemic to include support for needle exchange programs. Gov. Tom Wolf this week declared the opioid epidemic a public health disaster, a move that will relax some regulations for addiction treatment ..."
Nevada sets 1st execution in 12 years after fight over drugs,"Wednesday, Jun 20, 2018, by The Associated Press","LAS VEGAS — Nevada plans to carry out its first execution in 12 years using a never-before-tried combination of drugs that drew a court challenge over concerns that a convicted murderer could suffer during the lethal injection. Scott Raymond Dozier is scheduled to die July 11, Department of Corrections spokeswoman ..."
"Letter to the editor: Setting record straight on Trump, immigration","Tuesday, Jul 31, 2018, by Letter to the Editor","Columnist Ralph Reiland took President Trump's statement, 'You wouldn't believe how bad these people are. These are animals.' totally out of context ('Kids in cages: A short step from despotism,' July 10, TribLIVE). The president was replying to a question about MS-13 gangs, not all illegal immigrants. Also, kids are ..."
