Title,Date,Blurb
Synthetic marijuana overdose total hits 76 in Connecticut park near Yale,"Thursday, Aug 16, 2018, by The Associated Press","NEW HAVEN, Conn. -- The number of overdose victims linked to a suspected bad batch of synthetic marijuana has risen to 76 in New Haven, Connecticut, as officials try to determine exactly what sickened people. People on and around the historic New Haven Green near Yale University began falling ill ..."
Trump figures into Pennsylvania GOP gubernatorial debate,"Sunday, Jan 21, 2018, by Wes Venteicher",The only boos from an audience gathered for a debate among Republican candidates for governor Saturday night in Pittsburgh came in response to a candidate's lukewarm expression of support for President Trump. Pittsburgh attorney Laura Ellsworth elicited the reaction — along with a smattering of cheers — when she said ...
Voters have plenty of choices in Allegheny County Council elections,"Thursday, Oct 26, 2017, by Theresa Clift","On Nov. 7, four Allegheny County Council members will face challengers. Learn more about the incumbents and challengers. District 1 Incumbent: Tom Baker Age: 38 Party: Republican Residence: Ross Occupation: Chief Community Affairs Officer for Big Brothers Big Sisters of Greater Pittsburgh Experience in elected office: North Hills School District ..."
"Conor Lamb, Rick Saccone ramping up campaigns in special U.S. House race","Tuesday, Nov 21, 2017, by Wes Venteicher","U.S. House candidates Conor Lamb and Rick Saccone say they plan to campaign aggressively through the holidays and winter to make their cases to voters before a March 13 special election. Lamb, 33, a former federal prosecutor and Marine Corps veteran from Mt. Lebanon, won the Democratic nomination Sunday to ..."
Trump's visit could put Western Pa. at forefront of political storm,"Tuesday, Jan 16, 2018, by Debra Erdley","Southwestern Pennsylvania, which will host a visit from President Trump on Thursday, could become the eye of a political storm and a test of his clout with voters between now and the March 13 special election in the 18th Congressional District. Trump's visit to Handamp;K Equipment in North Fayette, cast ..."
"Former Homeland Security Secretary, Pa. Gov. Tom Ridge hospitalized","Thursday, Nov 16, 2017, by The Associated Press","Former U.S. Homeland Security Secretary Tom Ridge was in critical condition Thursday after undergoing an emergency heart procedure at a hospital in Austin. A Ridge spokesman said the 72-year-old Ridge, Pennsylvania's Republican governor from 1995 to 2001, was attending the Republican Governors Association conference when he called for help at ..."
Voters have plenty of choices in Allegheny County Council elections,"Thursday, Oct 26, 2017, by Theresa Clift","On Nov. 7, four Allegheny County Council members will face challengers. Learn more about the incumbents and challengers. District 1 Incumbent: Tom Baker Age: 38 Party: Republican Residence: Ross Occupation: Chief Community Affairs Officer for Big Brothers Big Sisters of Greater Pittsburgh Experience in elected office: North Hills School District ..."
"Conor Lamb, Rick Saccone ramping up campaigns in special U.S. House race","Tuesday, Nov 21, 2017, by Wes Venteicher","U.S. House candidates Conor Lamb and Rick Saccone say they plan to campaign aggressively through the holidays and winter to make their cases to voters before a March 13 special election. Lamb, 33, a former federal prosecutor and Marine Corps veteran from Mt. Lebanon, won the Democratic nomination Sunday to ..."
Trump's visit could put Western Pa. at forefront of political storm,"Tuesday, Jan 16, 2018, by Debra Erdley","Southwestern Pennsylvania, which will host a visit from President Trump on Thursday, could become the eye of a political storm and a test of his clout with voters between now and the March 13 special election in the 18th Congressional District. Trump's visit to Handamp;K Equipment in North Fayette, cast ..."
"Former Homeland Security Secretary, Pa. Gov. Tom Ridge hospitalized","Thursday, Nov 16, 2017, by The Associated Press","Former U.S. Homeland Security Secretary Tom Ridge was in critical condition Thursday after undergoing an emergency heart procedure at a hospital in Austin. A Ridge spokesman said the 72-year-old Ridge, Pennsylvania's Republican governor from 1995 to 2001, was attending the Republican Governors Association conference when he called for help at ..."
Pennsylvania official warns CHIP program could end by late March without federal funding,"Wednesday, Dec 06, 2017, by Wes Venteicher","About 180,000 Pennsylvania children could lose health insurance early next year if Congress doesn't reauthorize spending for the Children's Health Insurance Program, according to Department of Human Services Secretary Teresa Miller. The state-administered program, known as CHIP, covers children whose families make too much money to qualify for Medicaid but ..."
Trib editorial: End indefensible 'Schedule I' status to resolve medical marijuana-gun rights conflict,"Thursday, Jan 04, 2018, by Tribune-Review","A senseless, outmoded federal policy poses a dilemma for Americans in 29 states that have legalized marijuana, including patients who register for Pennsylvania's legal medical marijuana program — and thereby surrender their Second Amendment rights. Per The Philadelphia Inquirer, alcoholics and people who've undergone short-term, involuntary mental-health treatment don't lose ..."
Retailers experiment with blue lights to deter drug use,"Sunday, Jun 24, 2018, by The Associated Press","WILKES-BARRE, Pa. — Colored bulbs cast an eerie blue glow in the restroom of a convenience store where people who inject heroin and other drugs have been seeking the relative privacy of the stalls to shoot up. The blue lights are meant to discourage people from using drugs in store ..."
Cops nab 4 in Monessen drug hangout,"Saturday, Aug 29, 2015, by Stacy Wolford",Four Mon Valley residents were arrested at a Monessen house police described as a place drug users go to get high. The Monessen police investigation also led to the 1327 Nash Ave. residence being condemned and an arrest in a burglary at a city pharmacy. Police Lt. James Smith said ...
Scott Wagner shifts to full campaign mode after resigning from state Senate,"Tuesday, Jun 05, 2018, by Wes Venteicher","Scott Wagner entered full campaign mode Tuesday after resigning his state Senate seat Monday to focus on the governor's race. Wagner, 62, of York, was scheduled to speak Tuesday to the Pennsylvania Chamber of Commerce about Pennsylvania's unemployment rate, which at 4.7 percent is higher than the national rate of ..."
Election HQ: Info on Primary Day in Western Pennsylvania,"Monday, May 14, 2018, by Tribune-Review","Primary Election Day is Tuesday, May 15. Polls are open from 7 a.m. to 8 p.m. A compilation of stories looking at various races are below. ..."
Philadelphia closes encampments filled by people addicted to heroin,"Wednesday, May 30, 2018, by The Associated Press","PHILADELPHIA — Jason Carmine moved to Philadelphia from Delaware when he was offered a job in the landscaping business. But within two weeks, he found himself unemployed with nowhere to go. He and his father, Kevin, huddled beneath a bridge in Philadelphia, sheltering with other people who, like them, were ..."
Suboxone facility can operate in Charleroi,"Friday, Dec 05, 2014, by Chris Buckley",A Suboxone clinic can continue to operate in the Charleroi Chamber Plaza after receiving a favorable decision Thursday from the borough zoning hearing board. But the operators of New Leaf Recovery Services still face a day in Washington County Common Pleas Court over whether the company subleased the land without ...
Editorial: AG Shapiro challenges institutional power,"Friday, Sep 28, 2018, by Tribune-Review",How powerful do we want our institutions to be It seems like it would be great to have organizations that have authority and clout. We want to work for places that have weight. We want to be a part of something with scope. But in an editorial board meeting with ...
Akron public middle and high schools to carry overdose antidote Narcan,"Tuesday, Jul 11, 2017, by The Associated Press","AKRON, Ohio — Officers patrolling public middle and high schools in one of northeast Ohio's largest cities will start carrying the overdose antidote naloxone during the coming school year. The Akron Board of Education voted 5-1 in favor of the policy Monday. Supporters say access to the antidote, also known ..."
Heroin overdoses continue in Mon Valley,"Friday, Aug 21, 2015, by Rick Bruni Jr.",Another round of suspected heroin overdoses andndash; many involving stamp bags marked 'Made in Colombia' andndash; have been reported in the Mid-Mon Valley. And at least two police departments have obtained unopened stamp bags containing suspected heroin and sent them for lab evaluation. Nearly two dozen cases have been reported ...
