Title,Date,Blurb
Police talk man out of jumping off Tarentum Bridge,"Monday, Aug 12, 2013, by R.A. Monti","Police dissuaded a man from jumping off of the Tarentum Bridge on Monday afternoon. According to Tarentum police Officer Mark Glogowski, he and another officer responded to a 19-year-old Tarentum man who was threatening to jump from the sidewalk side of the bridge around 3 p.m. Glogowski said Lower Burrell ..."
"84 Lumber owner, a Trump supporter, explains Super Bowl ad","Monday, Feb 06, 2017, by Donald Gilliland and Kevin Zwick","The owner of 84 Lumber says she's somewhat perplexed by the professional hesitation and anger from Donald Trump supporters over her company's pro-immigration Super Bowl ad. According to The New York Times: 'I still can't even understand why it was censored,' Maggie Hardy Magerko, 84 Lumber's president and owner, said ..."
Politics and the fallen: Trump hasn't called all families,"Tuesday, Oct 17, 2017, by The Associated Press","WASHINGTON — WASHINGTON — President Trump has pulled bereaved military families into a painful political fight of his own making, going so far Tuesday as to cite the death of his chief of staff's son in Afghanistan to question whether Barack Obama and other presidents did enough to honor the ..."
"U.S. marks 9/11 with somber tributes, new monument to victims","Tuesday, Sep 11, 2018, by The Associated Press","NEW YORK -- Americans were commemorating 9/11 with somber tributes, volunteer projects and a new monument to victims Tuesday, after a year when two attacks demonstrated the enduring threat of terrorism in the nation's biggest city. Margie Miller was among the thousands of 9/11 victims' relatives, survivors, rescuers and others ..."
Sex assaults in high school sports minimized as 'hazing',"Sunday, May 07, 2017, by The Associated Press",Editor's note — Second in a monthlong Associated Press investigative series focusing on sexual assaults by students on students in the nation's elementary and secondary schools The Georgia school district said it was investigating the baseball players for 'misbehavior' and 'inappropriate physical contact.' What it didn't reveal was that a ...
Trump nicknames North Korean leader Kim Jong Un 'Rocket Man',"Tuesday, Sep 19, 2017, by The Associated Press","WASHINGTON — With President Donald Trump, a good enemy deserves a good nickname. In his debut appearance before the U.N. General Assembly Tuesday, Trump embraced his latest label — calling North Korean leader Kim Jong Un 'Rocket Man.' An apparent reference to the Elton John song, which Trump sometimes played ..."
Prodigy label can help ... or hinder,"Sunday, Sep 12, 2010, by Jeremy Boren and Kyle Lawson","Anyone who thinks Richland singing sensation Jackie Evancho performs on 'America's Got Talent' to win the TV show's $1 million prize has it wrong. What the 10-year-old really wants is a pony, and her father has promised her one if she defeats the three competitors standing in her way ..."
Apollo-Ridge grad is spokesmodel for Patriot Girls USA,"Sunday, Nov 11, 2012, by Rex Rutkoski","As a little girl, Alyssa Hepler was known for her painful shyness and ever-present smile. Sports and school activities helped her grow out of that bashful nature, but that bright smile continues to serve her well. Hepler, 18, a 2012 Apollo-Ridge High School graduate, has an especially good reason to ..."
"Police: Woman broke into rival's home, killed her, then self","Tuesday, Apr 24, 2018, by Wire Reports","WAYNE — A woman broke into the Philadelphia-area home of another woman she believed was romantically involved with her husband and killed her before killing herself, authorities said. Radnor Township police said the slaying of Meredith Chapman, 33, on Monday night was carefully planned by Jennair Gerardot, of Wilmington, Del. ..."
Program could help save teen lives,"Wednesday, Oct 24, 2012, by Julie E. Martin","It may not be uncommon for an emergency responder to tell the story of a life saved, but in the case of Eric Altman of C andamp; S Ambulance and EMT First Response Unit, it was. That's because the life saved in Altman's story was his own. Altman was one ..."
"Orlando nightclub gunman Mateen 'hardly had any friends,' Islamic Center head says","Sunday, Jun 12, 2016, by Reuters","FORT PIERCE, Fla. — The photo from Omar Mateen's high school yearbook is hardly remarkable — a toothy, dimpled smile with a peach fuzz mustache below a mop of black hair. But his transformation from high school football player to perpetrator of America's worst mass shooting raises questions over whether ..."
Analysis ties autism to shorter life span,"Friday, Mar 18, 2016, by The Washington Post","Researchers looking into mortality trends and autism have made a troubling discovery: People on the autism spectrum are dying young — some 12 to 30 years earlier than might otherwise be expected. The analysis, conducted by Sweden's Karolinska Institute and published in the British Journal of Psychiatry, found that the ..."
Shouts of 'No more guns! No more guns!' at Florida shooting vigil,"Friday, Feb 16, 2018, by The Associated Press","PARKLAND, Fla. — Nikolas Cruz jumped out of an Uber car and walked toward building 12 of the Marjory Stoneman Douglas High School, carrying a black duffel bag and a black backpack. A man inside the school spotted Cruz and knew he was a former student, a troubled kid. He ..."
Michelle Malkin: Dawdling on deadly diversity visas,"Sunday, Dec 17, 2017, by Michelle Malkin","Instead of immediately shutting down a visa program that helped bring us yet another murder-minded jihadist last week, Republicans and Democrats in Congress are pushing to preserve and expand the illegal immigration pipeline. They want a 'fix' for the Obama administration's executive amnesty covering nearly 700,000 illegal immigrants — pronto. ..."
Ex-wrestlers say congressman Jim Jordan knew of alleged Ohio State abuse,"Tuesday, Jul 03, 2018, by The Associated Press","COLUMBUS, Ohio — An Ohio congressman isn't being truthful when he says he wasn't aware of allegations that a team doctor at Ohio State University was abusing athletes, according to two former university wrestlers. U.S. Rep. Jim Jordan, a former standout college wrestler at the University of Wisconsin and later ..."
2 sentenced to life in Penn State professor's death in quarry,"Tuesday, Apr 24, 2018, by The Associated Press","BELLEFONTE, Pa. — A man and woman have been sentenced to life in prison without possibility of parole in the death of a Penn State University professor who authorities say was pushed off a cliff at a quarry. Jurors deliberated for about two hours after closing arguments Monday before convicting ..."
Fantasy author Terry Pratchett dies at 66,"Thursday, Mar 12, 2015, by The Associated Press","LONDON — Fantasy writer Terry Pratchett, creator of the exuberant, satirical 'Discworld' series and author of more than 70 books, has died. He was 66. Pratchett, who suffered from a rare form of early onset Alzheimer's disease, had earned wide respect in Britain and beyond with his dignified campaign for ..."
"Documentarian returns to McKeesport history center to detail Richey, Earhart mystery","Friday, Jul 18, 2014, by Patrick Cloonan",The author of a book on a Blairsville area murder turns her attention again to one of McKeesport's best-known personalities. Documentarian Andrea Niapas returns to McKeesport Regional History andamp; Heritage Center on Saturday at 2 p.m. to talk about 'Fatal Friendship: The Death of Helen Richey and the Strange Disappearance ...
Five-year legacy of Iraq mission gone awry,"Saturday, Dec 01, 2012, by Carl Prine","AS SADAH, IRAQ - Staring over the barrel of his machine gun, Dary Finck had the shot. But the U.S. Army private first class refused to take it. Same with the three sergeants crouching in thigh-high grass: Ken Katter, the Small Kill Team's sniper with his finger on the trigger, ..."
"Las Vegas gunman Stephen Paddock had interest in guns, video poker, real estate","Tuesday, Oct 03, 2017, by The Associated Press","MESQUITE, Nev. — Stephen Paddock had a penchant for guns, high-limit video poker and real estate deals. His father was a notorious fugitive bank robber. He had a recent live-in girlfriend and two ex-wives and seemed to live a comfortable life in a Nevada retirement community. His life is the ..."
