Title,Date,Blurb
Dorm regulations for women limited their college daze,"Thursday, Nov 07, 2013, by Ron Paglia","More than 50 years later, they can laugh about it. But women who attended California State College (now California University of Pennsylvania) in the early 1960s found nothing funny about the guidelines that governed their lives. Those directives were emphasized in no uncertain terms in a handbook, Dormitory Regulations for ..."
Man charged in daylight Latrobe robbery,"Wednesday, Oct 03, 2012, by Tribune-Review","Unity Robbery suspect caught A Latrobe man who eluded police for two months has been jailed for allegedly robbing a man outside the Rite Aid store in the city, police said. Cody Hulse, 20, of Creekside Lane was arrested on Friday when police found him sitting at a picnic table ..."
Friends remember Highlands football player as 'brother',"Saturday, Jul 13, 2013, by Brian C. Rittmeyer","Besides being a bright student and a talented football player, Ryan Richards was 'just that dude' who 'made everything better,' said his childhood friend, Blake Leri. Leri, 16, is the quarterback for the Highlands High School Golden Rams football team. He had been anticipating hurling passes this fall to Richards, ..."
"Shaler building to be used for Shop 'n Save expansion, rental space","Monday, Jul 20, 2015, by Rachel Farkas","An empty lot at 1600 Evergreen Ave. in Shaler will soon be home to a new commercial building. The property used to house The Little Brown Jug bar and restaurant. Shaler commissioners earlier this month agreed to rezone the property from residential to commercial. Mark Loskamp, owner of Shop 'n ..."
"Man suspected of shooting officer found, killed by police","Friday, Jul 20, 2018, by The Associated Press","HONOLULU -- A man suspected of fatally shooting a Hawaii police officer was killed during a shootout with officers Friday after a three-day search across the Big Island, authorities said. Justin Waiki was killed and an officer was injured during the shootout, Hawaii County Managing Director Wil Okabe said after ..."
Belle Vernon Reality Tour offers close look at 'nightmare' of drug abuse,"Saturday, Aug 29, 2015, by Chris Buckley","The enormity of the drug epidemic hit home for Celeste Trilli Palamara when her son came to her with a plea. 'He came to me when he was in trouble,' Trilli Palamara said. 'He said, 'Mom, I need help.' 'He's been in and out of rehab numerous times. It's a ..."
Suspected DUI crash leads police to Derry overdose victim,"Tuesday, Sep 05, 2017, by Renatta Signorini","A drunken-driving arrest led police to a 16-year-old girl who was unresponsive after an apparent drug overdose this week in a Derry Township home, according to court filings. Jasmine Lee Goss, 38, of Mt. Pleasant was charged with child endangerment and related offenses after police said she crashed a stolen ..."
Pennsylvania liquor licenses are considered 'better than gold',"Sunday, Jul 20, 2014, by Kari Andren","In some parts of Pennsylvania, a state liquor license could be the key to living the good life during your golden years — if you can afford to buy one. Restaurant liquor licenses can sell for $250,000 or more in Butler County, the top price in Western Pennsylvania. In Pittsburgh, ..."
Judge denies witness chance to view eclipse,"Monday, Aug 21, 2017, by The Associated Press","TAMPA, Fla. — A federal judge in Florida ruled a trial couldn't be postponed just because one of the key witnesses — a federal agent — had travel plans to see the solar eclipse. In a three-page ruling issued Friday, Judge Steven Merryday denied the motion filed by an assistant ..."
Concerns over 'extreme drinking' stir Lehigh University's party scene,"Saturday, May 13, 2017, by The (Allentown) Morning Call","BETHLEHEM — For a veteran police lieutenant, the thumping music, the red cups and late-night crowds at the house on East Fifth Street in south Bethlehem could mean only one thing. Lt. Robert Lamana walked up on the porch on a recent Saturday and knocked on the front door, loudly ..."
Versailles tavern owner charged in sex assault,"Tuesday, Feb 25, 2014, by Patrick Cloonan","The owner of a Versailles tavern is in Allegheny County Jail in lieu of $500,000 bond awaiting a hearing on multiple charges of rape and sexual assault. Todd A. Arthrell, 42, of Versailles was arrested on Wednesday by county police on two counts each of rape, sexual assault and involuntary ..."
John Stossel: The story behind Silk Road,"Friday, Feb 09, 2018, by John Stossel","Ross Ulbricht was a quiet nerd — an Eagle Scout who never cursed. Then he became a libertarian, and he decided, 'I want to use economic theory as a means to abolish the use of coercion.' By coercion, Ulbricht meant force. He viewed laws against drugs as coercion — government ..."
Authorities: Dallas officer arrested on manslaughter warrant,"Sunday, Sep 09, 2018, by The Associated Press","DALLAS -- A white Dallas police officer was arrested Sunday on a manslaughter warrant in the shooting of a black man at his home, Texas authorities said. The Texas Department of Public Safety said in a news release that Officer Amber Guyger was booked into the Kaufman County Jail and ..."
Brentwood emergency worker honored for efforts with youth,"Wednesday, Dec 24, 2014, by Stephanie Hacke","Josh Stuart often finds himself watching YouTube videos to learn about the darker side of the teenage years. Knowing the 'ever-evolving' trends of how teens are trying to get high or hurt themselves, Stuart, a paramedic for the Medical Rescue Team South Authority, or MRTSA, for the last 23 years, ..."
'Drive Sober' campaign extends through Labor Day holiday,"Thursday, Aug 16, 2018, by Jeff Himler","With the approach of the Labor Day weekend, one of the most dangerous holidays for drivers, the National Highway Traffic Safety Administration and the American Trauma Society's Pennsylvania Division are teaming up to caution motorists against driving while impaired. The campaign, 'Drive Sober or Get Pulled Over,' runs from Friday ..."
Discarded syringes put cleanup workers along Pennsylvania roads at risk,"Saturday, Oct 31, 2015, by Craig Smith","Vince Mastrorocco remembers when volunteers for Derry Township's highway cleanup program were unfazed by Saturday mornings spent hauling away old tires and litter. That was before the region's deadly heroin epidemic took hold and roadside garbage became peppered with contaminated hypodermic needles, he said. 'It's getting progressively worse,' Mastrorocco said. ..."
Police investigate damage to Penn State's Nittany Lion Shrine,"Monday, Feb 26, 2018, by Brian C. Rittmeyer",Police are investigating damage to a statue of the Pennsylvania State University mascot. Authorities were called to the university around 4 a.m. Sunday to reports of damage to the Nittany Lion Shrine at the university's main campus in State College. Police say an ear was broken off and found nearby. ...
Family barred from Pine home,"Monday, Apr 30, 2012, by Margaret Harding",Police said on Monday they ordered a Pine family out of their home until it gets a professional cleaning because officers found evidence of a hallucinogenic mushroom operation and chemicals inside while raiding an underage drinking party over the weekend. Northern Regional police Chief Bob Amann said investigators have not ...
Eat'n Park spinoff to open next week,"Friday, Jun 22, 2012, by Kim Leonard","Eat'n Park wanted to try a new type of restaurant, something smaller than its traditional sit-down locations that would fit easily into an urban storefront. With help from Fathom, a Downtown innovation design and strategy company, an idea that started with the working name Project X evolved into Hello Bistro ..."
Police Chief Shepler looks back on 25 years in Jeannette,"Wednesday, Jun 26, 2013, by Margie Stanislaw","Originally from Ligonier, Police Chief Brad Shepler has been living in Jeannette for the past 25 years, currently in the Seneca Heights neighborhood. Shepler graduated from Ligonier Valley High School and continued his education at the University of Pittsburgh at Greensburg. He majored in administration of justice with a concentration ..."
